"7956","Trzy oblicza Ewy","The Three Faces of Eve","1957","7.3","movie","https://fwcdn.pl/fpo/35/29/93529/6942022.6.jpg"
"7957","Tęsknota Veroniki Voss","Die Sehnsucht der Veronika Voss","1982","6.5","movie","https://fwcdn.pl/fpo/72/64/97264/6992167.6.jpg"
"7958","Orzeł",,"1958","7.6","movie","https://fwcdn.pl/fpo/84/11/8411/7529391.6.jpg"
"7959","Słownik snów","The Sleeping Dictionary","2003","7.0","movie","https://fwcdn.pl/fpo/08/79/10879/6973928.6.jpg"
"7960","Biegnę do Ciebie","1 Mile to You","2017","6.5","movie","https://fwcdn.pl/fpo/53/44/645344/7850628.6.jpg"
"7961","The Shrine",,"2010","3.8","movie","https://fwcdn.pl/fpo/51/17/535117/7610854.6.jpg"
"7962","Sailor Moon R: Czarodziejka z Księżyca – Film kinowy","Bishōjo Senshi Sailor Moon R: The Movie","1993","7.4","movie","https://fwcdn.pl/fpo/99/95/209995/7007921.6.jpg"
"7963","Dzielny Despero","The Tale of Despereaux","2008","6.2","movie","https://fwcdn.pl/fpo/12/21/181221/7239982.6.jpg"
"7964","Kieszonkowiec","Pickpocket","1959","7.0","movie","https://fwcdn.pl/fpo/10/24/111024/6974479.6.jpg"
"7965","W szczękach rekina 3D","Bait","2012","4.8","movie","https://fwcdn.pl/fpo/58/26/605826/7494669.6.jpg"
"7966","Bezlitosny morderca","Ted Bundy","2002","5.8","movie","https://fwcdn.pl/fpo/37/65/93765/7533785.6.jpg"
"7967","Creepshow",,"1982","6.5","movie","https://fwcdn.pl/fpo/83/94/8394/7904156.6.jpg"
"7968","Filip z konopi",,"1981","6.4","movie","https://fwcdn.pl/fpo/55/98/5598/7221763.6.jpg"
"7969","W pogoni za zbrodniarzem","The Hunting Party","2007","6.6","movie","https://fwcdn.pl/fpo/00/36/230036/7221269.6.jpg"
"7970","Wszystko o Adamie","About Adam","2000","6.0","movie","https://fwcdn.pl/fpo/05/35/30535/6929610.6.jpg"
"7971","Pradawny ląd","The Land Before Time","1988","7.5","movie","https://fwcdn.pl/fpo/05/33/10533/7495813.6.jpg"
"7972","Dragon Ball Z: Brolly - Drugie Starcie","Dragon Ball Z 10: Kiken na futari! Sûpâ senshi wa nemurenai","1994","7.4","movie","https://fwcdn.pl/fpo/11/96/251196/7242902.6.jpg"
"7973","Chiński syndrom","The China syndrome","1979","7.2","movie","https://fwcdn.pl/fpo/12/95/1295/7044614.6.jpg"
"7974","Parszywe dranie","Dirty Rotten Scoundrels","1988","7.4","movie","https://fwcdn.pl/fpo/50/83/5083/7212951.6.jpg"
"7975","Noc i Dzień","Day & Night","2010","7.2","movie","https://fwcdn.pl/fpo/39/94/563994/7593118.6.jpg"
"7976","Siedzący słoń","Da Xiang Xi Di Er Zuo","2018","7.8","movie","https://fwcdn.pl/fpo/41/46/804146/7839538.6.jpg"
"7977","Punki z Salt Lake City","SLC Punk!","1998","7.2","movie","https://fwcdn.pl/fpo/91/26/39126/6993297.6.jpg"
"7978","Adwokat zbrodni","Guilty As Sin","1993","6.9","movie","https://fwcdn.pl/fpo/11/59/31159/7418063.6.jpg"
"7979","Wampiry","Vampires","1998","5.5","movie","https://fwcdn.pl/fpo/07/95/795/6980980.6.jpg"
"7980","Żyła sobie baba","Zhila-byla odna baba","2011","6.7","movie","https://fwcdn.pl/fpo/49/05/634905/7518491.6.jpg"
"7981","Beyond Skyline",,"2017","4.9","movie","https://fwcdn.pl/fpo/83/06/598306/7802459.6.jpg"
"7982","Karate po polsku",,"1982","6.2","movie","https://fwcdn.pl/fpo/66/93/6693/7299257.6.jpg"
"7983","Na pomoc!","Help!","1965","7.6","movie","https://fwcdn.pl/fpo/94/26/109426/7456232.6.jpg"
"7984","Miasto życia i śmierci","Nanjing! Nanjing!","2009","7.6","movie","https://fwcdn.pl/fpo/84/03/468403/7248777.6.jpg"
"7985","Bao",,"2018","7.0","movie","https://fwcdn.pl/fpo/01/96/810196/7852219.6.jpg"
"7986","Repo! The Genetic Opera",,"2008","6.7","movie","https://fwcdn.pl/fpo/26/27/442627/7210461.6.jpg"
"7987","Czerwony balonik","Le ballon rouge","1956","7.7","movie","https://fwcdn.pl/fpo/03/56/90356/7306574.6.jpg"
"7988","The Answers",,"2015","7.7","movie","https://fwcdn.pl/fpo/15/71/741571/7705598.6.jpg"
"7989","Ze mną nie zginiesz","Loin des hommes","2014","6.2","movie","https://fwcdn.pl/fpo/36/40/693640/7712222.6.jpg"
"7990","Taniec rzeczywistości","La danza de la realidad","2013","7.6","movie","https://fwcdn.pl/fpo/35/80/663580/7641523.6.jpg"
"7991","Miłość mojej młodości","Till Human Voices Wake Us","2002","6.9","movie","https://fwcdn.pl/fpo/10/88/11088/7006510.6.jpg"
"7992","Bez bagażu","Baggage Claim","2013","5.8","movie","https://fwcdn.pl/fpo/47/36/594736/7735056.6.jpg"
"7993","Jak to się robi z dziewczynami",,"2002","4.6","movie","https://fwcdn.pl/fpo/41/64/34164/7534557.6.jpg"
"7994","Under the Shadow",,"2016","5.8","movie","https://fwcdn.pl/fpo/15/90/751590/7742036.6.jpg"
"7995","W krainie czarów","Phoebe in Wonderland","2008","7.1","movie","https://fwcdn.pl/fpo/75/01/437501/7297042.6.jpg"
"7996","Nigdzie w Afryce","Nirgendwo in Afrika","2001","7.3","movie","https://fwcdn.pl/fpo/56/12/35612/7620516.6.jpg"
"7997","The Oxford Murders",,"2008","6.3","movie","https://fwcdn.pl/fpo/73/85/397385/7174370.6.jpg"
"7998","Ninja",,"2009","5.7","movie","https://fwcdn.pl/fpo/02/52/490252/7350011.6.jpg"
"7999","Przyczajony tygrys, ukryty smok - miecz przeznaczenia","Crouching Tiger, Hidden Dragon: Sword of Destiny","2016","6.0","movie","https://fwcdn.pl/fpo/27/65/692765/7715663.6.jpg"
"8000","Ulotna nadzieja","Hope Floats","1998","6.5","movie","https://fwcdn.pl/fpo/01/93/193/6994008.6.jpg"
"8001","Jisatsu Circle",,"2001","6.2","movie","https://fwcdn.pl/fpo/75/48/107548/6991704.6.jpg"
"8002","Renifer Niko ratuje Święta","Niko - Lentäjän poika","2008","6.2","movie","https://fwcdn.pl/fpo/60/75/446075/7299106.6.jpg"
"8003","Życie prywatne","Private Life","2018","6.7","movie","https://fwcdn.pl/fpo/59/56/795956/7858690.6.jpg"
"8004","Szukając miłości","Broken English","2007","6.5","movie","https://fwcdn.pl/fpo/37/99/323799/7431977.6.jpg"
"8005","Noc amerykańska","La nuit américaine","1973","7.3","movie","https://fwcdn.pl/fpo/24/49/32449/6911039.6.jpg"
"8006","Zaklęty w smoka","On - drakon","2015","7.5","movie","https://fwcdn.pl/fpo/12/42/761242/7861980.6.jpg"
"8007","Głosy 2","White Noise 2: The Light","2007","6.0","movie","https://fwcdn.pl/fpo/43/16/274316/7175098.6.jpg"
"8008","Słodki zapach sukcesu","Sweet Smell of Success","1957","8.0","movie","https://fwcdn.pl/fpo/18/35/31835/7177099.6.jpg"
"8009","Moby Dick",,"1956","7.3","movie","https://fwcdn.pl/fpo/20/61/32061/7413112.6.jpg"
"8010","Most samobójców","The Bridge","2006","6.8","movie","https://fwcdn.pl/fpo/95/59/369559/7167499.6.jpg"
"8011","DJ",,"2017","6.3","movie","https://fwcdn.pl/fpo/57/60/795760/7819757.6.jpg"
"8012","Układ idealny","Prête-moi ta main","2006","6.5","movie","https://fwcdn.pl/fpo/84/45/258445/7128835_1.6.jpg"
"8013","Czarny Piotruś","Černý Petr","1963","7.2","movie","https://fwcdn.pl/fpo/09/03/903/7896628.6.jpg"
"8014","Panowie w cylindrach","Top Hat","1935","7.8","movie","https://fwcdn.pl/fpo/16/62/31662/6995038.6.jpg"
"8015","Wspomnienie lata",,"2016","6.7","movie","https://fwcdn.pl/fpo/31/71/753171/7894339.6.jpg"
"8016","Miasteczko, które bało się zmierzchu","The Town That Dreaded Sundown","2014","5.1","movie","https://fwcdn.pl/fpo/27/02/592702/7638606.6.jpg"
"8017","Niebo nad Saharą","Le Dernier vol","2009","5.2","movie","https://fwcdn.pl/fpo/53/50/545350/7404477.6.jpg"
"8018","Zniknięcia","The Disappeared","2008","6.1","movie","https://fwcdn.pl/fpo/92/66/469266/7265372.6.jpg"
"8019","Moje córki","Daddy's Little Girls","2007","6.7","movie","https://fwcdn.pl/fpo/76/41/367641/7523942.6.jpg"
"8020","Krwawy test","The Final","2010","5.3","movie","https://fwcdn.pl/fpo/39/68/533968/7307428.6.jpg"
"8021","Bitwa o Algier","La battaglia di Algeri","1966","7.8","movie","https://fwcdn.pl/fpo/26/37/32637/7025512_1.6.jpg"
"8022","El Dorado",,"1967","7.5","movie","https://fwcdn.pl/fpo/19/75/31975/7143839.6.jpg"
"8023","Voyage of Time",,"2016","6.4","movie","https://fwcdn.pl/fpo/07/45/630745/7749973.6.jpg"
"8024","Listonosz","Il Postino","1994","7.8","movie","https://fwcdn.pl/fpo/06/37/30637/6900375.6.jpg"
"8025","Miłość o smaku Orientu","The Ramen Girl","2008","6.2","movie","https://fwcdn.pl/fpo/86/05/338605/7296947.6.jpg"
"8026","Franny","The Benefactor","2015","5.4","movie","https://fwcdn.pl/fpo/89/04/698904/7726828.6.jpg"
"8027","Oaza","Oasiseu","2002","7.8","movie","https://fwcdn.pl/fpo/39/99/173999/6971758.6.jpg"
"8028","McClane",,"2020","9.0","movie",
"8029","Jej wysokość Pani Brown","Mrs. Brown","1997","7.2","movie","https://fwcdn.pl/fpo/05/28/528/7457643.6.jpg"
"8030","Potrzask","Brake","2012","6.2","movie","https://fwcdn.pl/fpo/38/43/643843/7798208.6.jpg"
"8031","Ja i mój tata",,"2017","7.6","movie","https://fwcdn.pl/fpo/93/06/779306/7776933.6.jpg"
"8032","Brzuch architekta","The Belly of an Architect","1987","7.2","movie","https://fwcdn.pl/fpo/43/62/4362/6917493.6.jpg"
"8033","Najpiękniejsze fajerwerki ever",,"2017","6.3","movie","https://fwcdn.pl/fpo/51/17/785117/7818310.6.jpg"
"8034","Patient Zero",,"2018","4.6","movie","https://fwcdn.pl/fpo/47/13/714713/7856844.6.jpg"
"8035","Cincinnati Kid","The Cincinnati Kid","1965","7.5","movie","https://fwcdn.pl/fpo/30/21/33021/7002143.6.jpg"
"8036","Holding the Man",,"2015","7.1","movie","https://fwcdn.pl/fpo/26/12/732612/7703805.6.jpg"
"8037","Muzyka jest wieczna","The Music Never Stopped","2011","7.3","movie","https://fwcdn.pl/fpo/92/27/569227/7358103.6.jpg"
"8038","Upalne brazylijskie lato","À Deriva","2009","6.9","movie","https://fwcdn.pl/fpo/59/62/445962/7253688.6.jpg"
"8039","Diablica","She-Devil","1989","6.5","movie","https://fwcdn.pl/fpo/50/36/5036/7633349.6.jpg"
"8040","Jesteśmy tym, co jemy","We Are What We Are","2013","5.2","movie","https://fwcdn.pl/fpo/42/07/654207/7524720.6.jpg"
"8041","Książę","The Prince","2014","4.8","movie","https://fwcdn.pl/fpo/79/63/517963/7643052.6.jpg"
"8042","Zachowaj spokój","Please Stand By","2017","6.5","movie","https://fwcdn.pl/fpo/40/26/744026/7837738.6.jpg"
"8043","Sługi wojny",,"2019","5.7","movie","https://fwcdn.pl/fpo/56/39/835639/7892495.6.jpg"
"8044","O koniach i ludziach","Hross í oss","2013","6.7","movie","https://fwcdn.pl/fpo/40/57/694057/7670565.6.jpg"
"8045","Wendy i Lucy","Wendy and Lucy","2008","6.4","movie","https://fwcdn.pl/fpo/99/80/479980/7223105.6.jpg"
"8046","Fast & Furious 10",,"2021","0.0","movie",
"8047","Miłego dnia?","The Chumscrubber","2005","6.8","movie","https://fwcdn.pl/fpo/39/20/123920/7154768.6.jpg"
"8048","Lourdes",,"2009","6.6","movie","https://fwcdn.pl/fpo/49/94/534994/7309411.6.jpg"
"8049","Kumple na zabój","The Matador","2005","6.2","movie","https://fwcdn.pl/fpo/19/26/121926/7527821.6.jpg"
"8050","Kontrola gniewu","Rebound","2005","6.6","movie","https://fwcdn.pl/fpo/57/97/115797/7108828.6.jpg"
"8051","Młot na czarownice","Kladivo na čarodějnice","1969","7.8","movie","https://fwcdn.pl/fpo/10/99/171099/7845652.6.jpg"
"8052","The Commitments",,"1991","7.5","movie","https://fwcdn.pl/fpo/32/40/33240/6900534.6.jpg"
"8053","Mama i tata","Mom and Dad","2017","4.6","movie","https://fwcdn.pl/fpo/51/24/765124/7850041.6.jpg"
"8054","Późny kwartet","A Late Quartet","2012","7.1","movie","https://fwcdn.pl/fpo/89/55/598955/7487807.6.jpg"
"8055","Jeźdźcy Apokalipsy","Masked and Anonymous","2003","5.2","movie","https://fwcdn.pl/fpo/42/36/34236/6910594.6.jpg"
"8056","Alfabet","Alphabet","2013","6.7","movie","https://fwcdn.pl/fpo/02/66/690266/7607326.6.jpg"
"8057","Książę ciemności","Prince of Darkness","1987","6.2","movie","https://fwcdn.pl/fpo/69/14/6914/6987501.6.jpg"
"8058","Miłość zaklęta w muzyce","High Strung","2016","7.1","movie","https://fwcdn.pl/fpo/73/63/717363/7743175.6.jpg"
"8059","Mosiężny imbryk","The Brass Teapot","2012","6.2","movie","https://fwcdn.pl/fpo/70/77/627077/7517110.6.jpg"
"8060","Dobry, zły i zakręcony","Jongh-eun Nom, Na-bbeun Nom, I-sang-han Nom","2008","6.7","movie","https://fwcdn.pl/fpo/76/25/447625/7290280.6.jpg"
"8061","Miś Brigsby","Brigsby Bear","2017","6.9","movie","https://fwcdn.pl/fpo/82/44/778244/7796273.6.jpg"
"8062","Człowiek z Londynu","A Londoni férfi","2007","7.2","movie","https://fwcdn.pl/fpo/68/27/186827/7255980.6.jpg"
"8063","Ziemskie dziewczyny są łatwe","Earth Girls Are Easy","1988","5.8","movie","https://fwcdn.pl/fpo/53/35/5335/7029780.6.jpg"
"8064","Pocałunek o północy","In Search of a Midnight Kiss","2007","6.7","movie","https://fwcdn.pl/fpo/73/93/427393/7226655.6.jpg"
"8065","Carne",,"1991","6.8","movie","https://fwcdn.pl/fpo/42/49/104249/7259128.6.jpg"
"8066","Starbuck",,"2011","6.6","movie","https://fwcdn.pl/fpo/86/83/608683/7430839.6.jpg"
"8067","Parcie na tarcie","Knallharte Jungs","2002","5.9","movie","https://fwcdn.pl/fpo/85/35/98535/7232081.6.jpg"
"8068","Amerykański splendor","American Splendor","2003","7.0","movie","https://fwcdn.pl/fpo/00/26/100026/6963277.6.jpg"
"8069","Czerwony Kapturek 2. Pogromca zła","Hoodwinked Too! Hood vs. Evil","2011","5.4","movie","https://fwcdn.pl/fpo/42/20/294220/7375096.6.jpg"
"8070","Urodzeni zwycięzcy","Mississippi Grind","2015","5.5","movie","https://fwcdn.pl/fpo/27/92/662792/7724422.6.jpg"
"8071","Wampir w Brooklynie","Vampire in Brooklyn","1995","5.3","movie","https://fwcdn.pl/fpo/15/36/11536/7731139.6.jpg"
"8072","Pechowiec","La chèvre","1981","7.2","movie","https://fwcdn.pl/fpo/14/37/31437/7431777.6.jpg"
"8073","Spojrzenie Odyseusza","To vlemma tou Odyssea","1995","7.6","movie","https://fwcdn.pl/fpo/55/28/95528/6986705.6.jpg"
"8074","Ostatnie dni miasta","Akher Ayam El Madina","2016","6.3","movie","https://fwcdn.pl/fpo/81/06/578106/7782046.6.jpg"
"8075","Jarocin. Po co wolność",,"2016","7.3","movie","https://fwcdn.pl/fpo/17/76/761776/7747182.6.jpg"
"8076","Jak całkowicie zniknąć",,"2014","4.6","movie","https://fwcdn.pl/fpo/74/83/687483/7684643.6.jpg"
"8077","Zimowi bracia","Vinterbrødre","2017","6.0","movie","https://fwcdn.pl/fpo/60/77/786077/7836887.6.jpg"
"8078","Klimt",,"2006","5.5","movie","https://fwcdn.pl/fpo/22/12/142212/7564301.6.jpg"
"8079","Afera poniżej zera","Out Cold","2001","6.6","movie","https://fwcdn.pl/fpo/41/85/34185/7063378.6.jpg"
"8080","Teenage Dirtbag",,"2009","7.2","movie","https://fwcdn.pl/fpo/63/82/476382/7272537.6.jpg"
"8081","Międzynarodowe Centrum Szczęśliwych Ludzi","Lucky People Center International","1998","7.9","movie","https://fwcdn.pl/fpo/91/38/219138/7045182.6.jpg"
"8082","Reguła - WΔZ","W Delta Z","2007","6.2","movie","https://fwcdn.pl/fpo/76/25/337625/7717277.6.jpg"
"8083","Strefa wojny","The War Zone","1999","7.3","movie","https://fwcdn.pl/fpo/14/20/1420/7321447.6.jpg"
"8084","2:22",,"2017","6.1","movie","https://fwcdn.pl/fpo/31/15/513115/7788040.6.jpg"
"8085","Rewolwerowiec","The Gunfighter","2014","7.6","movie","https://fwcdn.pl/fpo/97/34/719734/7665304.6.jpg"
"8086","Wielki chłód","The Big Chill","1983","6.9","movie","https://fwcdn.pl/fpo/01/91/10191/7487066.6.jpg"
"8087","Mordercze klowny z kosmosu","Killer Klowns from Outer Space","1988","5.6","movie","https://fwcdn.pl/fpo/38/54/93854/7274916.6.jpg"
"8088","Kto zabił ciotkę Cookie?","Cookie's Fortune","1999","6.8","movie","https://fwcdn.pl/fpo/07/25/725/6942711.6.jpg"
"8089","Jutro będzie niebo",,"2001","7.1","movie","https://fwcdn.pl/fpo/13/81/31381/6929695.6.jpg"
"8090","Ludzie miasta","City Hall","1996","6.3","movie","https://fwcdn.pl/fpo/05/71/571/7076403.6.jpg"
"8091","Młodzi Tytani: Akcja! Film","Teen Titans Go! To the Movies","2018","6.2","movie","https://fwcdn.pl/fpo/45/43/794543/7844106.6.jpg"
"8092","Na skrzyżowaniu wichrów","Risttuules","2014","7.3","movie","https://fwcdn.pl/fpo/99/99/709999/7727158.6.jpg"
"8093","Taka fajna jak ja","As Cool as I Am","2013","5.8","movie","https://fwcdn.pl/fpo/37/74/623774/7813045.6.jpg"
"8094","Przyjaciel wesołego diabła",,"1986","6.8","movie","https://fwcdn.pl/fpo/89/62/8962/7495286.6.jpg"
"8095","Autoportret z kochanką",,"1996","6.3","movie","https://fwcdn.pl/fpo/12/02/1202/7030496.6.jpg"
"8096","Lenny",,"1974","7.5","movie","https://fwcdn.pl/fpo/72/46/7246/7051999.6.jpg"
"8097","Pokojówka z Titanica","La femme de chambre du Titanic","1997","5.4","movie","https://fwcdn.pl/fpo/07/30/730/6942146.6.jpg"
"8098","Kto pod kim dołki kopie...","Holes","2003","6.7","movie","https://fwcdn.pl/fpo/37/57/93757/6914856.6.jpg"
"8099","Złap, zakapuj, zabłyśnij","Observe and Report","2009","5.4","movie","https://fwcdn.pl/fpo/60/19/476019/7295799.6.jpg"
"8100","Złodzieje","Ladrones","2007","6.6","movie","https://fwcdn.pl/fpo/33/12/393312/7201341.6.jpg"
"8101","Czysty strzał","A Single Shot","2013","5.8","movie","https://fwcdn.pl/fpo/05/86/550586/7742986.6.jpg"
"8102","Długi Wielki Piątek","The Long Good Friday","1980","7.3","movie","https://fwcdn.pl/fpo/05/90/10590/7308559.6.jpg"
"8103","W kleszczach lęku","The Innocents","1961","7.1","movie","https://fwcdn.pl/fpo/32/37/113237/7019239.6.jpg"
"8104","Bobasy","Bébé(s)","2010","7.5","movie","https://fwcdn.pl/fpo/17/71/431771/7366606.6.jpg"
"8105","Wesele Muriel","Muriel's Wedding","1994","6.7","movie","https://fwcdn.pl/fpo/07/14/714/7613899.6.jpg"
"8106","Bóg nie umarł: Światło w ciemności","God's Not Dead: A Light in Darkness","2018","5.9","movie","https://fwcdn.pl/fpo/84/62/798462/7838552.6.jpg"
"8107","Czego życzy sobie kobieta","All I Wish","2017","4.9","movie","https://fwcdn.pl/fpo/41/78/794178/7850622.6.jpg"
"8108","Niewidoczne życie sióstr Gusmao","A Vida Invisível de Eurídice Gusmão","2019","7.6","movie","https://fwcdn.pl/fpo/53/89/825389/7900875.6.jpg"
"8109","Wspaniała rzecz","Beautiful Thing","1996","7.0","movie","https://fwcdn.pl/fpo/09/84/110984/7726868.6.jpg"
"8110","Zanim nadejdzie noc","The Dying of the Light","2014","4.7","movie","https://fwcdn.pl/fpo/07/62/560762/7672874.6.jpg"
"8111","Kochana mamusia nie żyje","Mommy Dead and Dearest","2017","7.2","movie","https://fwcdn.pl/fpo/58/23/785823/7787100.6.jpg"
"8112","Pocałunek mordercy","Killer's Kiss","1955","6.2","movie","https://fwcdn.pl/fpo/87/14/8714/6992777.6.jpg"
"8113","Księga dżungli 2","The Jungle Book 2","2003","6.6","movie","https://fwcdn.pl/fpo/67/54/36754/7189897.6.jpg"
"8114","Pierwszy raz jeszcze raz","Premature","2014","5.0","movie","https://fwcdn.pl/fpo/06/33/660633/7664515.6.jpg"
"8115","Joe kontra wulkan","Joe Versus the Volcano","1990","5.7","movie","https://fwcdn.pl/fpo/66/00/6600/6934312.6.jpg"
"8116","Annie Leibovitz: Życie w obiektywie","Annie Leibovitz: Life Through A Lens","2006","7.5","movie","https://fwcdn.pl/fpo/95/51/529551/7268482.6.jpg"
"8117","Akademia tajemniczych sztuk pięknych","Art School Confidential","2006","6.0","movie","https://fwcdn.pl/fpo/77/21/107721/7123818.6.jpg"
"8118","Wiking","Viking","2016","5.8","movie","https://fwcdn.pl/fpo/75/36/747536/7831573.6.jpg"
"8119","Slacker",,"1990","7.0","movie","https://fwcdn.pl/fpo/49/70/154970/7304974.6.jpg"
"8120","Wędrująca Ziemia","Liu Lang Di Qiu","2019","5.2","movie","https://fwcdn.pl/fpo/38/29/823829/7916642.6.jpg"
"8121","Winter on Fire",,"2015","7.6","movie","https://fwcdn.pl/fpo/25/32/752532/7721090.6.jpg"
"8122","Bejrut","Beirut","2018","6.2","movie","https://fwcdn.pl/fpo/73/70/747370/7823791.6.jpg"
"8123","Hot Girls Wanted",,"2015","5.9","movie","https://fwcdn.pl/fpo/31/28/733128/7735678.6.jpg"
"8124","Bunkier SS","The Bunker","2001","5.4","movie","https://fwcdn.pl/fpo/32/89/33289/7245759.6.jpg"
"8125","Kot w Paryżu","Une vie de chat","2010","6.8","movie","https://fwcdn.pl/fpo/39/57/583957/7404965.6.jpg"
"8126","9 mil","El Niño","2014","6.1","movie","https://fwcdn.pl/fpo/08/14/650814/7659094.6.jpg"
"8127","Volkodav: Ostatni z rodu Szarych Psów","Volkodav iz roda Serykh Psov","2006","6.3","movie","https://fwcdn.pl/fpo/25/62/172562/7586360.6.jpg"
"8128","Zaślepieni","Blindspotting","2018","6.2","movie","https://fwcdn.pl/fpo/73/76/797376/7922345.6.jpg"
"8129","G.B.F.",,"2013","5.8","movie","https://fwcdn.pl/fpo/95/22/669522/7541141.6.jpg"
"8130","Critters 3",,"1991","5.5","movie","https://fwcdn.pl/fpo/47/36/4736/6996344.6.jpg"
"8131","Co z tym Bobem?","What About Bob?","1991","7.0","movie","https://fwcdn.pl/fpo/46/21/4621/7308187.6.jpg"
"8132","Bernard i Bianka","The Rescuers","1977","7.0","movie","https://fwcdn.pl/fpo/54/94/125494/7239214_1.6.jpg"
"8133","Numer 7","Boy 7","2015","5.4","movie","https://fwcdn.pl/fpo/57/40/745740/7784948.6.jpg"
"8134","Nigdylandia","Neverwas","2005","6.9","movie","https://fwcdn.pl/fpo/31/10/153110/7608520.6.jpg"
"8135","Jazda na maksa","Going the Distance","2004","6.6","movie","https://fwcdn.pl/fpo/25/18/102518/7052569.6.jpg"
"8136","Dzień, w którym umrę",,"2004","7.0","movie","https://fwcdn.pl/fpo/00/52/110052/6933085.6.jpg"
"8137","Julia wraca do domu","Julie Walking Home","2002","6.5","movie","https://fwcdn.pl/fpo/47/82/34782/7238271.6.jpg"
"8138","Dwa w jednym","Blow Dry","2001","6.6","movie","https://fwcdn.pl/fpo/08/69/30869/6939899.6.jpg"
"8139","Egzorcysta II: Heretyk","Exorcist II: The Heretic","1977","5.2","movie","https://fwcdn.pl/fpo/53/62/5362/7398414.6.jpg"
"8140","Art of Freedom",,"2011","8.0","movie","https://fwcdn.pl/fpo/02/73/650273/7806534.6.jpg"
"8141","Długie, gorące lato","The Long, Hot Summer","1958","7.4","movie","https://fwcdn.pl/fpo/53/26/5326/6990380.6.jpg"
"8142","Ninja: Cień łzy","Ninja: Shadow of a Tear","2013","6.2","movie","https://fwcdn.pl/fpo/08/76/670876/7593594.6.jpg"
"8143","Piątek trzynastego VI: Jason żyje","Jason Lives: Friday the 13th Part VI","1986","6.3","movie","https://fwcdn.pl/fpo/12/37/31237/7869276.6.jpg"
"8144","Zakazane owoce","Kielletty hedelmä","2009","6.9","movie","https://fwcdn.pl/fpo/95/87/509587/7324972.6.jpg"
"8145","Ich dwóch, ona jedna","Dare","2009","5.2","movie","https://fwcdn.pl/fpo/54/81/485481/7358468.6.jpg"
"8146","Śpiewak jazzbandu","The Jazz Singer","1927","6.8","movie","https://fwcdn.pl/fpo/96/31/89631/7748965.6.jpg"
"8147","Rysopis",,"1964","6.9","movie","https://fwcdn.pl/fpo/08/99/899/7548181.6.jpg"
"8148","Cirque du Soleil: Dalekie światy","Cirque du Soleil: Worlds Away","2012","7.7","movie","https://fwcdn.pl/fpo/05/92/650592/7569781.6.jpg"
"8149","Zaginiony bez śladu","Wakefield","2016","6.1","movie","https://fwcdn.pl/fpo/94/03/759403/7814256.6.jpg"
"8150","Córka botanika","Les Filles du botaniste","2006","6.9","movie","https://fwcdn.pl/fpo/91/78/169178/7539062.6.jpg"
"8151","Star",,"2001","7.4","movie","https://fwcdn.pl/fpo/71/28/117128/6911900.6.jpg"
"8152","Bez tchu","Ddong-pa-ri","2008","7.7","movie","https://fwcdn.pl/fpo/53/23/505323/7247107.6.jpg"
"8153","Olli Mäki. Najszczęśliwszy dzień jego życia","Hymyilevä mies","2016","6.7","movie","https://fwcdn.pl/fpo/66/07/766607/7793725.6.jpg"
"8154","Na sprzedaż","Everything Must Go","2010","5.9","movie","https://fwcdn.pl/fpo/39/21/563921/7571555.6.jpg"
"8155","Ręce do góry",,"1967","7.3","movie","https://fwcdn.pl/fpo/90/91/9091/7414045.6.jpg"
"8156","The Transformers: The Movie",,"1986","7.5","movie","https://fwcdn.pl/fpo/46/76/104676/7153147.6.jpg"
"8157","Brudna gra","Official Secrets","2019","6.8","movie","https://fwcdn.pl/fpo/14/92/821492/7906784.6.jpg"
"8158","Syberyjska edukacja","Educazione siberiana","2013","6.4","movie","https://fwcdn.pl/fpo/74/01/617401/7540242.6.jpg"
"8159","Jackie i Ryan","Jackie & Ryan","2014","5.7","movie","https://fwcdn.pl/fpo/77/36/707736/7702251.6.jpg"
"8160","Miss Americana",,"2020","6.9","movie","https://fwcdn.pl/fpo/78/57/847857/7911989.6.jpg"
"8161","Sin-se-gae",,"2013","7.6","movie","https://fwcdn.pl/fpo/65/45/666545/7540088.6.jpg"
"8162","About Cherry",,"2012","5.0","movie","https://fwcdn.pl/fpo/57/38/625738/7457815.6.jpg"
"8163","Noc żywych kretynów","Die Nacht der lebenden Loser","2004","5.7","movie","https://fwcdn.pl/fpo/97/23/199723/7147165.6.jpg"
"8164","Eryk wiking","Erik the Viking","1989","6.8","movie","https://fwcdn.pl/fpo/54/46/5446/7710507.6.jpg"
"8165","Szczurołap",,"1986","7.7","movie",
"8166","Mąż swojej żony",,"1960","7.0","movie","https://fwcdn.pl/fpo/11/72/1172/7045869.6.jpg"
"8167","Dragon Ball Z: Drzewo Mocy","Dragon Ball Z: Chikyū Marugoto Chō Kessen","1990","7.4","movie","https://fwcdn.pl/fpo/86/88/188688/7096098.6.jpg"
"8168","George Harrison","George Harrison: Living in the Material World","2011","7.5","movie","https://fwcdn.pl/fpo/16/82/571682/7387735.6.jpg"
"8169","Zbieg z Alcatraz","Point Blank","1967","7.2","movie","https://fwcdn.pl/fpo/24/29/32429/7549654.6.jpg"
"8170","Miłość i miłosierdzie",,"2019","7.0","movie","https://fwcdn.pl/fpo/49/44/814944/7879137.6.jpg"
